Location,Zip Code,Gender,Language,Product Name,Payment Method,Clickstream Data,Search Query,Bounce Rate,Survey Response,Device Type,Browser Type,Operating System,COGS,Revenue Trend,Expense Breakdown,Region-wise Revenue Contribution,Customer ID,Transaction Date,Previous Category,Labor Cost,Raw Material Cost,Shipping Cost,Awareness Stage,Consideration Stage,Intent Stage,Return Requests,Out of Stock Occurrences,Defective Complaints,Churn Reason,Product Price,Chargebacks,Number of Chargebacks,Order Shipment Time,Placement Time,Delivery Time,Delivery Delays,Reason for Delivery Delays,Return Due to Delivery Issues,Payment & Transaction Failures,Reasons for Payment Failure,source,Retailer_Name,Store_Location_City,Store_Location_Country,Category,Seasonal_Trend,Stock_Availability,Shelf_Space_Allocation,Repeat_Purchase_Rate,Basket_Size,Cross_Purchased_Products,Brand_Substitution_Rate,Category_Share_in_Retailer_Sales,Competitor_Promotion_Impact,Retail_Foot_Traffic,In_Store_Advertising_Effectiveness,Product_Issue_Reported,Campaign_Exposure,Return_Flag,Purchase_Frequency,Product_Views,Wishlist_Adds,Delivery_Location_City,Delivery_Location_Country,Shipping_Method,Return_Refund_Rate,Order_Fulfillment_Time,Ad_Clicks,Coupon_Code_Usage,Product_Bundling_Preferences,Churn_Risk,Repeat_Purchase_Decline,Discounted,Return_Rate,Defective_Flag
UK,54374,Other,English,Generic Product,Credit Card,18,Biscuits,32.76,Negative,Tablet,Edge,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-01-27,Electronics,274.78623657940364,554.5922454579821,54.92351542889382,1,0,1,4,1,0,Other,18.67,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Snacks,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,6,88,0,Berlin,Australia,Standard,0.45,00:04:00,8,5,Beverages & Snacks,Low,9.19,False,7.33,1
Brazil,54374,Other,English,Generic Product,UPI,4,Chocolate,42.46,Negative,Tablet,Chrome,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-02-12,Electronics,274.78623657940364,554.5922454579821,54.92351542889382,0,1,1,4,1,0,Other,26.78,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,8,12,2,New York,Australia,Express,0.48,00:05:00,4,4,Beverages & Snacks,Low,68.59,True,27.11,0
India,54374,Other,English,Generic Product,UPI,15,Snacks,36.33,Negative,Desktop,Firefox,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-09-05,Clothing,274.78623657940364,554.5922454579821,54.92351542889382,0,0,0,4,1,0,Other,17.74,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Beverages,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,5,25,1,Sydney,Germany,Standard,0.42,00:10:00,3,4,Candy & Gum,High,42.9,False,2.98,0
Germany,54374,Other,English,Generic Product,Credit Card,14,Snacks,25.3,Negative,Mobile,Edge,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-01-24,Electronics,274.78623657940364,554.5922454579821,54.92351542889382,0,0,1,4,1,0,Other,34.84,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Gum,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,9,79,2,São Paulo,Australia,Standard,0.02,00:08:00,11,4,Chocolate & Biscuits,High,86.48,False,19.68,0
Germany,54374,Other,English,Generic Product,Credit Card,19,Candy,69.81,Negative,Mobile,Firefox,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-09-02,Electronics,274.78623657940364,554.5922454579821,54.92351542889382,0,0,1,4,1,0,Other,16.56,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Gum,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,6,83,2,London,UK,Express,0.65,00:10:00,6,4,Candy & Gum,High,69.47,False,23.73,0
UK,54374,Other,English,Generic Product,Debit Card,12,Chocolate,71.19,Negative,Tablet,Edge,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-10-12,Clothing,274.78623657940364,554.5922454579821,54.92351542889382,0,0,0,4,1,0,Other,49.93,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,3,43,0,London,India,Express,0.15,00:06:00,8,1,Chocolate & Biscuits,Low,0.81,True,10.65,0
India,54374,Other,English,Generic Product,Cash on Delivery,11,Snacks,33.19,Negative,Tablet,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-11-10,Grocery,274.78623657940364,554.5922454579821,54.92351542889382,0,1,0,4,1,0,Other,24.84,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Snacks,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,5,34,0,Sydney,Brazil,Express,0.45,00:10:00,18,5,Chocolate & Biscuits,High,61.67,False,28.62,0
India,54374,Other,English,Generic Product,Debit Card,16,Gum,23.89,Negative,Tablet,Firefox,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-10-13,Clothing,274.78623657940364,554.5922454579821,54.92351542889382,1,0,1,4,1,0,Other,44.23,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Gum,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,10,95,1,New York,Germany,Standard,0.06,00:05:00,5,0,Chocolate & Biscuits,Low,9.37,True,25.52,0
Germany,54374,Other,English,Generic Product,PayPal,11,Gum,64.33,Negative,Mobile,Firefox,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-01-11,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,1,1,0,4,1,0,Other,46.28,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Gum,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,2,41,2,Mumbai,Brazil,Standard,0.86,00:07:00,14,2,Candy & Gum,Low,78.09,True,8.84,1
Germany,54374,Other,English,Generic Product,Debit Card,15,Candy,32.69,Negative,Mobile,Edge,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-09-27,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,0,0,1,4,1,0,Other,39.83,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Gum,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,5,61,2,Sydney,Australia,Standard,0.28,00:06:00,11,5,Chocolate & Biscuits,Low,99.15,False,0.23,0
India,54374,Other,English,Generic Product,Cash on Delivery,3,Biscuits,43.61,Negative,Desktop,Firefox,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-01-01,Grocery,274.78623657940364,554.5922454579821,54.92351542889382,0,0,1,4,1,0,Other,35.42,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Snacks,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,9,41,2,São Paulo,USA,Standard,0.27,00:04:00,0,4,Beverages & Snacks,Low,53.12,False,8.9,1
Brazil,54374,Other,English,Generic Product,PayPal,18,Biscuits,23.85,Negative,Tablet,Edge,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-09-09,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,0,0,1,4,1,0,Other,8.24,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,6,80,1,Mumbai,Brazil,Express,0.51,00:04:00,16,1,Candy & Gum,Low,68.28,True,8.44,0
India,54374,Other,English,Generic Product,UPI,15,Candy,33.58,Negative,Desktop,Edge,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-10-13,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,1,1,1,4,1,0,Other,28.56,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Beverages,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,6,50,2,Mumbai,Brazil,Express,0.78,00:03:00,10,0,Candy & Gum,Low,23.73,False,26.7,0
UK,54374,Other,English,Generic Product,Debit Card,1,Biscuits,67.57,Negative,Mobile,Chrome,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-09-01,Electronics,274.78623657940364,554.5922454579821,54.92351542889382,0,0,1,4,1,0,Other,36.62,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Snacks,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,3,83,1,London,Australia,Express,0.33,00:03:00,12,5,Candy & Gum,Low,43.76,False,29.01,0
USA,54374,Other,English,Generic Product,Credit Card,11,Gum,68.26,Negative,Desktop,Edge,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-10-09,Electronics,274.78623657940364,554.5922454579821,54.92351542889382,1,1,0,4,1,0,Other,43.96,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Biscuits,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,3,22,3,Sydney,Australia,Standard,0.75,00:02:00,4,1,Chocolate & Biscuits,Low,85.61,True,2.11,1
UK,54374,Other,English,Generic Product,UPI,10,Chocolate,32.43,Negative,Desktop,Edge,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-01-29,Grocery,274.78623657940364,554.5922454579821,54.92351542889382,0,0,0,4,1,0,Other,7.18,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Beverages,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,4,87,1,Mumbai,UK,Express,0.83,00:03:00,15,1,Candy & Gum,Low,16.74,False,14.14,0
India,54374,Other,English,Generic Product,Cash on Delivery,3,Biscuits,40.15,Negative,Desktop,Edge,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-02-26,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,1,1,1,4,1,0,Other,12.3,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Gum,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,10,43,2,Berlin,UK,Standard,0.39,00:06:00,2,1,Beverages & Snacks,Low,26.55,False,16.45,1
UK,54374,Other,English,Generic Product,Cash on Delivery,6,Chocolate,28.05,Negative,Tablet,Edge,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-01-31,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,0,1,1,4,1,0,Other,43.46,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Biscuits,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,6,46,3,Sydney,Germany,Standard,0.39,00:08:00,11,2,Chocolate & Biscuits,High,44.54,True,2.79,0
Brazil,54374,Other,English,Generic Product,Debit Card,8,Snacks,24.45,Negative,Mobile,Firefox,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-10-30,Clothing,274.78623657940364,554.5922454579821,54.92351542889382,1,1,0,4,1,0,Other,5.77,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Snacks,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,5,54,3,Sydney,USA,Standard,0.8,00:10:00,20,1,Chocolate & Biscuits,High,71.22,False,11.32,0
USA,54374,Other,English,Generic Product,PayPal,6,Candy,79.53,Negative,Tablet,Edge,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-12-16,Electronics,274.78623657940364,554.5922454579821,54.92351542889382,1,1,0,4,1,0,Other,37.32,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Candy,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,1,37,1,Sydney,Brazil,Standard,0.0,00:07:00,4,4,Candy & Gum,Low,37.59,True,9.51,1
USA,54374,Other,English,Generic Product,Debit Card,11,Candy,59.34,Negative,Desktop,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-12-05,Clothing,274.78623657940364,554.5922454579821,54.92351542889382,1,1,0,4,1,0,Other,23.82,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Candy,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,8,97,0,Berlin,Australia,Standard,0.88,00:08:00,7,5,Chocolate & Biscuits,High,92.77,True,16.08,0
Australia,54374,Other,English,Generic Product,Cash on Delivery,11,Snacks,52.53,Negative,Tablet,Edge,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-12-02,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,0,1,0,4,1,0,Other,3.59,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Beverages,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,9,34,1,London,Germany,Express,0.39,00:02:00,3,2,Beverages & Snacks,Low,9.45,False,19.84,0
Brazil,54374,Other,English,Generic Product,PayPal,2,Biscuits,65.93,Negative,Mobile,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-02-02,Grocery,274.78623657940364,554.5922454579821,54.92351542889382,0,0,1,4,1,0,Other,27.88,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Snacks,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,10,24,2,London,India,Standard,0.25,00:10:00,13,1,Beverages & Snacks,High,37.08,True,21.1,0
USA,54374,Other,English,Generic Product,Credit Card,20,Chocolate,70.4,Negative,Mobile,Edge,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-09-14,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,1,1,1,4,1,0,Other,34.39,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Candy,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,7,55,2,São Paulo,Germany,Express,0.66,00:09:00,9,4,Chocolate & Biscuits,High,70.9,False,4.1,1
Brazil,54374,Other,English,Generic Product,Debit Card,8,Biscuits,68.4,Negative,Desktop,Chrome,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-12-25,Grocery,274.78623657940364,554.5922454579821,54.92351542889382,0,0,0,4,1,0,Other,25.75,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Gum,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,4,77,1,São Paulo,India,Express,0.96,00:09:00,0,2,Beverages & Snacks,High,22.6,False,24.39,0
UK,54374,Other,English,Generic Product,UPI,8,Gum,20.99,Negative,Desktop,Edge,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-09-21,Grocery,274.78623657940364,554.5922454579821,54.92351542889382,1,0,1,4,1,0,Other,39.81,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Snacks,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,7,43,0,New York,USA,Express,0.03,00:06:00,7,1,Chocolate & Biscuits,Low,65.64,True,20.36,0
Brazil,54374,Other,English,Generic Product,PayPal,8,Chocolate,31.21,Negative,Tablet,Firefox,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-09-02,Clothing,274.78623657940364,554.5922454579821,54.92351542889382,1,1,1,4,1,0,Other,10.49,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Beverages,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,1,86,2,Berlin,UK,Express,0.07,00:06:00,5,5,Candy & Gum,Low,16.42,True,26.67,0
UK,54374,Other,English,Generic Product,Credit Card,2,Biscuits,59.29,Negative,Mobile,Chrome,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-01-26,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,1,1,0,4,1,0,Other,47.99,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Gum,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,5,81,0,Berlin,India,Standard,0.09,00:03:00,5,0,Beverages & Snacks,Low,5.6,True,13.48,1
Australia,54374,Other,English,Generic Product,PayPal,12,Gum,42.55,Negative,Mobile,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-10-02,Clothing,274.78623657940364,554.5922454579821,54.92351542889382,1,0,1,4,1,0,Other,37.72,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Biscuits,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,5,88,2,New York,Brazil,Express,0.29,00:09:00,20,5,Chocolate & Biscuits,High,12.1,True,26.82,0
USA,54374,Other,English,Generic Product,UPI,8,Chocolate,78.95,Negative,Tablet,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-10-13,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,0,0,1,4,1,0,Other,24.31,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Snacks,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,3,18,1,Sydney,UK,Standard,0.12,00:09:00,18,0,Chocolate & Biscuits,High,93.0,True,25.97,1
UK,54374,Other,English,Generic Product,UPI,4,Candy,59.92,Negative,Mobile,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-02-20,Grocery,274.78623657940364,554.5922454579821,54.92351542889382,0,1,1,4,1,0,Other,27.47,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,7,24,3,Sydney,UK,Express,0.52,00:05:00,1,3,Candy & Gum,Low,55.18,True,13.15,0
USA,54374,Other,English,Generic Product,Debit Card,6,Chocolate,77.39,Negative,Desktop,Edge,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-01-19,Electronics,274.78623657940364,554.5922454579821,54.92351542889382,1,0,0,4,1,0,Other,21.06,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Snacks,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,5,35,2,Mumbai,Australia,Standard,0.48,00:06:00,9,4,Candy & Gum,Low,79.63,False,11.43,0
Brazil,54374,Other,English,Generic Product,Debit Card,1,Snacks,32.09,Negative,Desktop,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-02-01,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,1,0,0,4,1,0,Other,22.67,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,4,9,3,Sydney,Germany,Standard,0.78,00:03:00,0,5,Candy & Gum,Low,33.27,False,27.98,1
India,54374,Other,English,Generic Product,PayPal,11,Candy,71.84,Negative,Tablet,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-09-13,Grocery,274.78623657940364,554.5922454579821,54.92351542889382,1,1,1,4,1,0,Other,43.7,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Biscuits,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,1,2,2,Berlin,India,Standard,0.7,00:06:00,19,4,Chocolate & Biscuits,Low,59.27,True,21.45,1
USA,54374,Other,English,Generic Product,UPI,4,Chocolate,39.28,Negative,Tablet,Firefox,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-12-06,Electronics,274.78623657940364,554.5922454579821,54.92351542889382,0,0,0,4,1,0,Other,22.59,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Snacks,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,6,25,2,New York,Brazil,Standard,0.6,00:09:00,15,4,Candy & Gum,High,49.5,False,27.85,1
India,54374,Other,English,Generic Product,Debit Card,5,Candy,79.37,Negative,Tablet,Edge,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-12-15,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,1,1,0,4,1,0,Other,37.42,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,8,18,2,São Paulo,India,Express,0.92,00:07:00,0,1,Candy & Gum,Low,94.57,True,23.91,1
UK,54374,Other,English,Generic Product,PayPal,6,Chocolate,29.46,Negative,Desktop,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-09-17,Electronics,274.78623657940364,554.5922454579821,54.92351542889382,0,1,1,4,1,0,Other,8.32,2,1,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,New York,India,Candy,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Medium,0,Yes,0,9,57,2,Sydney,UK,Express,0.57,00:02:00,15,0,Beverages & Snacks,Low,74.76,True,18.28,1
